,Unnamed: 0,LOCATION,TIME,unemployment_rate,index,time_close,closing_price,yfit,xfit,Regression
97,,,,,,,,3.518017552,4163.904174,Germany-Bitcoin
98,,,,,,,,3.514961268,4205.237447,Germany-Bitcoin
99,,,,,,,,3.511969481,4246.570721,Germany-Bitcoin
100,,,,,,,,3.509041763,4287.903994,Germany-Bitcoin
101,,,,,,,,3.506177687,4329.237267,Germany-Bitcoin
102,,,,,,,,3.503376825,4370.570541,Germany-Bitcoin
103,,,,,,,,3.500638753,4411.903814,Germany-Bitcoin
104,,,,,,,,3.497963045,4453.237087,Germany-Bitcoin
105,,,,,,,,3.495349279,4494.57036,Germany-Bitcoin
106,,,,,,,,3.492797031,4535.903634,Germany-Bitcoin
107,,,,,,,,3.490305882,4577.236907,Germany-Bitcoin
108,,,,,,,,3.48787541,4618.57018,Germany-Bitcoin
109,,,,,,,,3.485505197,4659.903453,Germany-Bitcoin
110,,,,,,,,3.483194824,4701.236727,Germany-Bitcoin
111,,,,,,,,3.480943875,4742.57,Germany-Bitcoin
112,,,,,,,,3.478751933,4783.903273,Germany-Bitcoin
113,,,,,,,,3.476618583,4825.236547,Germany-Bitcoin
114,,,,,,,,3.474543413,4866.56982,Germany-Bitcoin
115,,,,,,,,3.472526008,4907.903093,Germany-Bitcoin
116,,,,,,,,3.470565958,4949.236366,Germany-Bitcoin
117,,,,,,,,3.468662852,4990.56964,Germany-Bitcoin
118,,,,,,,,3.46681628,5031.902913,Germany-Bitcoin
119,,,,,,,,3.465025833,5073.236186,Germany-Bitcoin
120,,,,,,,,3.463291105,5114.569459,Germany-Bitcoin
121,,,,,,,,3.461611688,5155.902733,Germany-Bitcoin
122,,,,,,,,3.459987179,5197.236006,Germany-Bitcoin
123,,,,,,,,3.458417171,5238.569279,Germany-Bitcoin
124,,,,,,,,3.456901263,5279.902553,Germany-Bitcoin
125,,,,,,,,3.455439051,5321.235826,Germany-Bitcoin
126,,,,,,,,3.454030136,5362.569099,Germany-Bitcoin
127,,,,,,,,3.452674116,5403.902372,Germany-Bitcoin
128,,,,,,,,3.451370594,5445.235646,Germany-Bitcoin
129,,,,,,,,3.450119171,5486.568919,Germany-Bitcoin
130,,,,,,,,3.44891945,5527.902192,Germany-Bitcoin
131,,,,,,,,3.447771036,5569.235465,Germany-Bitcoin
132,,,,,,,,3.446673534,5610.568739,Germany-Bitcoin
133,,,,,,,,3.44562655,5651.902012,Germany-Bitcoin
134,,,,,,,,3.444629692,5693.235285,Germany-Bitcoin
135,,,,,,,,3.443682568,5734.568559,Germany-Bitcoin
136,,,,,,,,3.442784788,5775.901832,Germany-Bitcoin
137,,,,,,,,3.441935963,5817.235105,Germany-Bitcoin
138,,,,,,,,3.441135704,5858.568378,Germany-Bitcoin
139,,,,,,,,3.440383624,5899.901652,Germany-Bitcoin
140,,,,,,,,3.439679337,5941.234925,Germany-Bitcoin
141,,,,,,,,3.439022458,5982.568198,Germany-Bitcoin
142,,,,,,,,3.438412602,6023.901471,Germany-Bitcoin
143,,,,,,,,3.437849387,6065.234745,Germany-Bitcoin
144,,,,,,,,3.437332431,6106.568018,Germany-Bitcoin
145,,,,,,,,3.436861353,6147.901291,Germany-Bitcoin
146,,,,,,,,3.436435772,6189.234565,Germany-Bitcoin
147,,,,,,,,3.436055312,6230.567838,Germany-Bitcoin
148,,,,,,,,3.435719593,6271.901111,Germany-Bitcoin
149,,,,,,,,3.435428239,6313.234384,Germany-Bitcoin
150,,,,,,,,3.435180876,6354.567658,Germany-Bitcoin
151,,,,,,,,3.434977127,6395.900931,Germany-Bitcoin
152,,,,,,,,3.43481662,6437.234204,Germany-Bitcoin
153,,,,,,,,3.434698982,6478.567477,Germany-Bitcoin
154,,,,,,,,3.434623843,6519.900751,Germany-Bitcoin
155,,,,,,,,3.434590831,6561.234024,Germany-Bitcoin
156,,,,,,,,3.434599578,6602.567297,Germany-Bitcoin
157,,,,,,,,3.434649716,6643.900571,Germany-Bitcoin
158,,,,,,,,3.434740878,6685.233844,Germany-Bitcoin
159,,,,,,,,3.434872697,6726.567117,Germany-Bitcoin
160,,,,,,,,3.435044809,6767.90039,Germany-Bitcoin
161,,,,,,,,3.43525685,6809.233664,Germany-Bitcoin
162,,,,,,,,3.435508457,6850.566937,Germany-Bitcoin
163,,,,,,,,3.435799268,6891.90021,Germany-Bitcoin
164,,,,,,,,3.436128924,6933.233483,Germany-Bitcoin
165,,,,,,,,3.436497063,6974.566757,Germany-Bitcoin
166,,,,,,,,3.436903328,7015.90003,Germany-Bitcoin
167,,,,,,,,3.437347362,7057.233303,Germany-Bitcoin
168,,,,,,,,3.437828807,7098.566577,Germany-Bitcoin
169,,,,,,,,3.438347309,7139.89985,Germany-Bitcoin
170,,,,,,,,3.438902513,7181.233123,Germany-Bitcoin
171,,,,,,,,3.439494065,7222.566396,Germany-Bitcoin
172,,,,,,,,3.440121615,7263.89967,Germany-Bitcoin
173,,,,,,,,3.440784811,7305.232943,Germany-Bitcoin
174,,,,,,,,3.441483302,7346.566216,Germany-Bitcoin
175,,,,,,,,3.442216741,7387.899489,Germany-Bitcoin
176,,,,,,,,3.442984778,7429.232763,Germany-Bitcoin
177,,,,,,,,3.443787067,7470.566036,Germany-Bitcoin
178,,,,,,,,3.444623263,7511.899309,Germany-Bitcoin
179,,,,,,,,3.44549302,7553.232583,Germany-Bitcoin
180,,,,,,,,3.446395995,7594.565856,Germany-Bitcoin
181,,,,,,,,3.447331846,7635.899129,Germany-Bitcoin
182,,,,,,,,3.448300231,7677.232402,Germany-Bitcoin
183,,,,,,,,3.449300809,7718.565676,Germany-Bitcoin
184,,,,,,,,3.450333241,7759.898949,Germany-Bitcoin
185,,,,,,,,3.451397189,7801.232222,Germany-Bitcoin
186,,,,,,,,3.452492315,7842.565495,Germany-Bitcoin
187,,,,,,,,3.453618284,7883.898769,Germany-Bitcoin
188,,,,,,,,3.45477476,7925.232042,Germany-Bitcoin
189,,,,,,,,3.455961409,7966.565315,Germany-Bitcoin
190,,,,,,,,3.457177898,8007.898589,Germany-Bitcoin
191,,,,,,,,3.458423896,8049.231862,Germany-Bitcoin
192,,,,,,,,3.45969907,8090.565135,Germany-Bitcoin
193,,,,,,,,3.461003093,8131.898408,Germany-Bitcoin
194,,,,,,,,3.462335633,8173.231682,Germany-Bitcoin
195,,,,,,,,3.463696365,8214.564955,Germany-Bitcoin
196,,,,,,,,3.465084962,8255.898228,Germany-Bitcoin
197,,,,,,,,3.466501097,8297.231502,Germany-Bitcoin
198,,,,,,,,3.467944447,8338.564775,Germany-Bitcoin
199,,,,,,,,3.469414687,8379.898048,Germany-Bitcoin
200,,,,,,,,3.470911496,8421.231321,Germany-Bitcoin
201,,,,,,,,3.472434552,8462.564595,Germany-Bitcoin
202,,,,,,,,3.473983536,8503.897868,Germany-Bitcoin
203,,,,,,,,3.475558127,8545.231141,Germany-Bitcoin
204,,,,,,,,3.477158008,8586.564414,Germany-Bitcoin
205,,,,,,,,3.478782861,8627.897688,Germany-Bitcoin
206,,,,,,,,3.480432371,8669.230961,Germany-Bitcoin
207,,,,,,,,3.482106223,8710.564234,Germany-Bitcoin
208,,,,,,,,3.483804103,8751.897508,Germany-Bitcoin
209,,,,,,,,3.485525697,8793.230781,Germany-Bitcoin
210,,,,,,,,3.487270696,8834.564054,Germany-Bitcoin
211,,,,,,,,3.489038786,8875.897327,Germany-Bitcoin
212,,,,,,,,3.49082966,8917.230601,Germany-Bitcoin
213,,,,,,,,3.492643008,8958.563874,Germany-Bitcoin
214,,,,,,,,3.494478523,8999.897147,Germany-Bitcoin
215,,,,,,,,3.496335899,9041.23042,Germany-Bitcoin
216,,,,,,,,3.49821483,9082.563694,Germany-Bitcoin
217,,,,,,,,3.500115012,9123.896967,Germany-Bitcoin
218,,,,,,,,3.502036142,9165.23024,Germany-Bitcoin
219,,,,,,,,3.503977917,9206.563514,Germany-Bitcoin
220,,,,,,,,3.505940037,9247.896787,Germany-Bitcoin
221,,,,,,,,3.507922201,9289.23006,Germany-Bitcoin
222,,,,,,,,3.50992411,9330.563333,Germany-Bitcoin
223,,,,,,,,3.511945467,9371.896607,Germany-Bitcoin
224,,,,,,,,3.513985974,9413.22988,Germany-Bitcoin
225,,,,,,,,3.516045336,9454.563153,Germany-Bitcoin
226,,,,,,,,3.518123259,9495.896426,Germany-Bitcoin
227,,,,,,,,3.520219447,9537.2297,Germany-Bitcoin
228,,,,,,,,3.52233361,9578.562973,Germany-Bitcoin
229,,,,,,,,3.524465455,9619.896246,Germany-Bitcoin
230,,,,,,,,3.526614692,9661.22952,Germany-Bitcoin
231,,,,,,,,3.528781031,9702.562793,Germany-Bitcoin
232,,,,,,,,3.530964184,9743.896066,Germany-Bitcoin
233,,,,,,,,3.533163864,9785.229339,Germany-Bitcoin
234,,,,,,,,3.535379785,9826.562613,Germany-Bitcoin
235,,,,,,,,3.537611661,9867.895886,Germany-Bitcoin
236,,,,,,,,3.539859209,9909.229159,Germany-Bitcoin
237,,,,,,,,3.542122144,9950.562432,Germany-Bitcoin
238,,,,,,,,3.544400186,9991.895706,Germany-Bitcoin
239,,,,,,,,3.546693054,10033.22898,Germany-Bitcoin
240,,,,,,,,3.549000467,10074.56225,Germany-Bitcoin
241,,,,,,,,3.551322147,10115.89553,Germany-Bitcoin
242,,,,,,,,3.553657816,10157.2288,Germany-Bitcoin
243,,,,,,,,3.556007197,10198.56207,Germany-Bitcoin
244,,,,,,,,3.558370016,10239.89535,Germany-Bitcoin
245,,,,,,,,3.560745996,10281.22862,Germany-Bitcoin
246,,,,,,,,3.563134866,10322.56189,Germany-Bitcoin
247,,,,,,,,3.565536352,10363.89517,Germany-Bitcoin
248,,,,,,,,3.567950183,10405.22844,Germany-Bitcoin
249,,,,,,,,3.570376089,10446.56171,Germany-Bitcoin
250,,,,,,,,3.5728138,10487.89498,Germany-Bitcoin
251,,,,,,,,3.575263049,10529.22826,Germany-Bitcoin
252,,,,,,,,3.577723569,10570.56153,Germany-Bitcoin
253,,,,,,,,3.580195093,10611.8948,Germany-Bitcoin
254,,,,,,,,3.582677357,10653.22808,Germany-Bitcoin
255,,,,,,,,3.585170096,10694.56135,Germany-Bitcoin
256,,,,,,,,3.587673047,10735.89462,Germany-Bitcoin
257,,,,,,,,3.59018595,10777.2279,Germany-Bitcoin
258,,,,,,,,3.592708543,10818.56117,Germany-Bitcoin
259,,,,,,,,3.595240567,10859.89444,Germany-Bitcoin
260,,,,,,,,3.597781763,10901.22772,Germany-Bitcoin
261,,,,,,,,3.600331873,10942.56099,Germany-Bitcoin
262,,,,,,,,3.602890642,10983.89426,Germany-Bitcoin
263,,,,,,,,3.605457813,11025.22754,Germany-Bitcoin
264,,,,,,,,3.608033133,11066.56081,Germany-Bitcoin
265,,,,,,,,3.610616347,11107.89408,Germany-Bitcoin
266,,,,,,,,3.613207205,11149.22736,Germany-Bitcoin
267,,,,,,,,3.615805455,11190.56063,Germany-Bitcoin
268,,,,,,,,3.618410846,11231.8939,Germany-Bitcoin
269,,,,,,,,3.62102313,11273.22718,Germany-Bitcoin
270,,,,,,,,3.623642059,11314.56045,Germany-Bitcoin
271,,,,,,,,3.626267386,11355.89372,Germany-Bitcoin
272,,,,,,,,3.628898865,11397.227,Germany-Bitcoin
273,,,,,,,,3.631536251,11438.56027,Germany-Bitcoin
274,,,,,,,,3.634179301,11479.89354,Germany-Bitcoin
275,,,,,,,,3.636827772,11521.22682,Germany-Bitcoin
276,,,,,,,,3.639481422,11562.56009,Germany-Bitcoin
277,,,,,,,,3.642140012,11603.89336,Germany-Bitcoin
278,,,,,,,,3.644803301,11645.22664,Germany-Bitcoin
279,,,,,,,,3.647471051,11686.55991,Germany-Bitcoin
280,,,,,,,,3.650143025,11727.89318,Germany-Bitcoin
281,,,,,,,,3.652818987,11769.22646,Germany-Bitcoin
282,,,,,,,,3.655498701,11810.55973,Germany-Bitcoin
283,,,,,,,,3.658181934,11851.893,Germany-Bitcoin
284,,,,,,,,3.660868451,11893.22628,Germany-Bitcoin
285,,,,,,,,3.663558022,11934.55955,Germany-Bitcoin
286,,,,,,,,3.666250416,11975.89282,Germany-Bitcoin
287,,,,,,,,3.668945402,12017.2261,Germany-Bitcoin
288,,,,,,,,3.671642751,12058.55937,Germany-Bitcoin
289,,,,,,,,3.674342237,12099.89264,Germany-Bitcoin
290,,,,,,,,3.677043631,12141.22592,Germany-Bitcoin
291,,,,,,,,3.67974671,12182.55919,Germany-Bitcoin
292,,,,,,,,3.682451247,12223.89246,Germany-Bitcoin
293,,,,,,,,3.68515702,12265.22574,Germany-Bitcoin
294,,,,,,,,3.687863807,12306.55901,Germany-Bitcoin
295,,,,,,,,3.690571385,12347.89228,Germany-Bitcoin
296,,,,,,,,3.693279535,12389.22556,Germany-Bitcoin
297,,,,,,,,3.695988037,12430.55883,Germany-Bitcoin
298,,,,,,,,3.698696673,12471.8921,Germany-Bitcoin
299,,,,,,,,3.701405226,12513.22538,Germany-Bitcoin
300,,,,,,,,3.70411348,12554.55865,Germany-Bitcoin
301,,,,,,,,3.70682122,12595.89192,Germany-Bitcoin
302,,,,,,,,3.709528232,12637.2252,Germany-Bitcoin
303,,,,,,,,3.712234304,12678.55847,Germany-Bitcoin
304,,,,,,,,3.714939223,12719.89174,Germany-Bitcoin
305,,,,,,,,3.717642778,12761.22502,Germany-Bitcoin
306,,,,,,,,3.720344761,12802.55829,Germany-Bitcoin
307,,,,,,,,3.723044962,12843.89156,Germany-Bitcoin
308,,,,,,,,3.725743174,12885.22483,Germany-Bitcoin
309,,,,,,,,3.728439191,12926.55811,Germany-Bitcoin
310,,,,,,,,3.731132806,12967.89138,Germany-Bitcoin
311,,,,,,,,3.733823817,13009.22465,Germany-Bitcoin
312,,,,,,,,3.736512018,13050.55793,Germany-Bitcoin
313,,,,,,,,3.739197209,13091.8912,Germany-Bitcoin
314,,,,,,,,3.741879188,13133.22447,Germany-Bitcoin
315,,,,,,,,3.744557755,13174.55775,Germany-Bitcoin
316,,,,,,,,3.74723271,13215.89102,Germany-Bitcoin
317,,,,,,,,3.749903857,13257.22429,Germany-Bitcoin
318,,,,,,,,3.752570998,13298.55757,Germany-Bitcoin
319,,,,,,,,3.755233936,13339.89084,Germany-Bitcoin
320,,,,,,,,3.757892479,13381.22411,Germany-Bitcoin
321,,,,,,,,3.76054643,13422.55739,Germany-Bitcoin
322,,,,,,,,3.763195599,13463.89066,Germany-Bitcoin
323,,,,,,,,3.765839794,13505.22393,Germany-Bitcoin
324,,,,,,,,3.768478823,13546.55721,Germany-Bitcoin
325,,,,,,,,3.771112498,13587.89048,Germany-Bitcoin
326,,,,,,,,3.77374063,13629.22375,Germany-Bitcoin
327,,,,,,,,3.776363032,13670.55703,Germany-Bitcoin
328,,,,,,,,3.778979517,13711.8903,Germany-Bitcoin
329,,,,,,,,3.7815899,13753.22357,Germany-Bitcoin
330,,,,,,,,3.784193998,13794.55685,Germany-Bitcoin
331,,,,,,,,3.786791626,13835.89012,Germany-Bitcoin
332,,,,,,,,3.789382604,13877.22339,Germany-Bitcoin
333,,,,,,,,3.791966749,13918.55667,Germany-Bitcoin
334,,,,,,,,3.794543883,13959.88994,Germany-Bitcoin
335,,,,,,,,3.797113826,14001.22321,Germany-Bitcoin
336,,,,,,,,3.799676401,14042.55649,Germany-Bitcoin
337,,,,,,,,3.80223143,14083.88976,Germany-Bitcoin
338,,,,,,,,3.804778739,14125.22303,Germany-Bitcoin
339,,,,,,,,3.807318153,14166.55631,Germany-Bitcoin
340,,,,,,,,3.809849497,14207.88958,Germany-Bitcoin
341,,,,,,,,3.812372601,14249.22285,Germany-Bitcoin
342,,,,,,,,3.814887291,14290.55613,Germany-Bitcoin
343,,,,,,,,3.817393399,14331.8894,Germany-Bitcoin
344,,,,,,,,3.819890754,14373.22267,Germany-Bitcoin
345,,,,,,,,3.822379189,14414.55595,Germany-Bitcoin
346,,,,,,,,3.824858536,14455.88922,Germany-Bitcoin
347,,,,,,,,3.82732863,14497.22249,Germany-Bitcoin
348,,,,,,,,3.829789305,14538.55577,Germany-Bitcoin
349,,,,,,,,3.832240397,14579.88904,Germany-Bitcoin
350,,,,,,,,3.834681744,14621.22231,Germany-Bitcoin
351,,,,,,,,3.837113184,14662.55559,Germany-Bitcoin
352,,,,,,,,3.839534555,14703.88886,Germany-Bitcoin
353,,,,,,,,3.841945699,14745.22213,Germany-Bitcoin
354,,,,,,,,3.844346457,14786.55541,Germany-Bitcoin
355,,,,,,,,3.84673667,14827.88868,Germany-Bitcoin
356,,,,,,,,3.849116183,14869.22195,Germany-Bitcoin
357,,,,,,,,3.85148484,14910.55523,Germany-Bitcoin
358,,,,,,,,3.853842487,14951.8885,Germany-Bitcoin
359,,,,,,,,3.856188971,14993.22177,Germany-Bitcoin
360,,,,,,,,3.858524138,15034.55505,Germany-Bitcoin
361,,,,,,,,3.860847839,15075.88832,Germany-Bitcoin
362,,,,,,,,3.863159922,15117.22159,Germany-Bitcoin
363,,,,,,,,3.86546024,15158.55486,Germany-Bitcoin
364,,,,,,,,3.867748643,15199.88814,Germany-Bitcoin
365,,,,,,,,3.870024985,15241.22141,Germany-Bitcoin
366,,,,,,,,3.87228912,15282.55468,Germany-Bitcoin
367,,,,,,,,3.874540903,15323.88796,Germany-Bitcoin
368,,,,,,,,3.876780191,15365.22123,Germany-Bitcoin
369,,,,,,,,3.879006841,15406.5545,Germany-Bitcoin
370,,,,,,,,3.881220711,15447.88778,Germany-Bitcoin
371,,,,,,,,3.883421661,15489.22105,Germany-Bitcoin
372,,,,,,,,3.88560955,15530.55432,Germany-Bitcoin
373,,,,,,,,3.887784242,15571.8876,Germany-Bitcoin
374,,,,,,,,3.889945598,15613.22087,Germany-Bitcoin
375,,,,,,,,3.892093482,15654.55414,Germany-Bitcoin
376,,,,,,,,3.894227759,15695.88742,Germany-Bitcoin
377,,,,,,,,3.896348295,15737.22069,Germany-Bitcoin
378,,,,,,,,3.898454956,15778.55396,Germany-Bitcoin
379,,,,,,,,3.900547611,15819.88724,Germany-Bitcoin
380,,,,,,,,3.902626128,15861.22051,Germany-Bitcoin
381,,,,,,,,3.904690378,15902.55378,Germany-Bitcoin
382,,,,,,,,3.906740232,15943.88706,Germany-Bitcoin
383,,,,,,,,3.908775562,15985.22033,Germany-Bitcoin
384,,,,,,,,3.910796241,16026.5536,Germany-Bitcoin
385,,,,,,,,3.912802143,16067.88688,Germany-Bitcoin
386,,,,,,,,3.914793145,16109.22015,Germany-Bitcoin
387,,,,,,,,3.916769122,16150.55342,Germany-Bitcoin
388,,,,,,,,3.918729952,16191.8867,Germany-Bitcoin
389,,,,,,,,3.920675514,16233.21997,Germany-Bitcoin
390,,,,,,,,3.922605687,16274.55324,Germany-Bitcoin
391,,,,,,,,3.924520352,16315.88652,Germany-Bitcoin
392,,,,,,,,3.926419391,16357.21979,Germany-Bitcoin
393,,,,,,,,3.928302686,16398.55306,Germany-Bitcoin
394,,,,,,,,3.930170122,16439.88634,Germany-Bitcoin
395,,,,,,,,3.932021583,16481.21961,Germany-Bitcoin
396,,,,,,,,3.933856956,16522.55288,Germany-Bitcoin
397,,,,,,,,3.935676127,16563.88616,Germany-Bitcoin
398,,,,,,,,3.937478985,16605.21943,Germany-Bitcoin
399,,,,,,,,3.939265419,16646.5527,Germany-Bitcoin
400,,,,,,,,3.941035319,16687.88598,Germany-Bitcoin
401,,,,,,,,3.942788577,16729.21925,Germany-Bitcoin
402,,,,,,,,3.944525085,16770.55252,Germany-Bitcoin
403,,,,,,,,3.946244736,16811.8858,Germany-Bitcoin
404,,,,,,,,3.947947425,16853.21907,Germany-Bitcoin
405,,,,,,,,3.949633048,16894.55234,Germany-Bitcoin
406,,,,,,,,3.951301501,16935.88562,Germany-Bitcoin
407,,,,,,,,3.952952682,16977.21889,Germany-Bitcoin
408,,,,,,,,3.95458649,17018.55216,Germany-Bitcoin
409,,,,,,,,3.956202825,17059.88544,Germany-Bitcoin
410,,,,,,,,3.957801587,17101.21871,Germany-Bitcoin
411,,,,,,,,3.959382679,17142.55198,Germany-Bitcoin
412,,,,,,,,3.960946004,17183.88526,Germany-Bitcoin
413,,,,,,,,3.962491465,17225.21853,Germany-Bitcoin
414,,,,,,,,3.964018968,17266.5518,Germany-Bitcoin
415,,,,,,,,3.965528419,17307.88508,Germany-Bitcoin
416,,,,,,,,3.967019725,17349.21835,Germany-Bitcoin
417,,,,,,,,3.968492796,17390.55162,Germany-Bitcoin
418,,,,,,,,3.969947539,17431.88489,Germany-Bitcoin
419,,,,,,,,3.971383866,17473.21817,Germany-Bitcoin
420,,,,,,,,3.972801689,17514.55144,Germany-Bitcoin
421,,,,,,,,3.974200919,17555.88471,Germany-Bitcoin
422,,,,,,,,3.975581471,17597.21799,Germany-Bitcoin
423,,,,,,,,3.976943259,17638.55126,Germany-Bitcoin
424,,,,,,,,3.978286199,17679.88453,Germany-Bitcoin
425,,,,,,,,3.979610208,17721.21781,Germany-Bitcoin
426,,,,,,,,3.980915204,17762.55108,Germany-Bitcoin
427,,,,,,,,3.982201106,17803.88435,Germany-Bitcoin
428,,,,,,,,3.983467833,17845.21763,Germany-Bitcoin
429,,,,,,,,3.984715308,17886.5509,Germany-Bitcoin
430,,,,,,,,3.985943452,17927.88417,Germany-Bitcoin
431,,,,,,,,3.987152189,17969.21745,Germany-Bitcoin
432,,,,,,,,3.988341442,18010.55072,Germany-Bitcoin
433,,,,,,,,3.989511137,18051.88399,Germany-Bitcoin
434,,,,,,,,3.990661201,18093.21727,Germany-Bitcoin
435,,,,,,,,3.991791561,18134.55054,Germany-Bitcoin
436,,,,,,,,3.992902146,18175.88381,Germany-Bitcoin
437,,,,,,,,3.993992885,18217.21709,Germany-Bitcoin
438,,,,,,,,3.995063709,18258.55036,Germany-Bitcoin
439,,,,,,,,3.99611455,18299.88363,Germany-Bitcoin
440,,,,,,,,3.99714534,18341.21691,Germany-Bitcoin
441,,,,,,,,3.998156013,18382.55018,Germany-Bitcoin
442,,,,,,,,3.999146506,18423.88345,Germany-Bitcoin
443,,,,,,,,4.000116752,18465.21673,Germany-Bitcoin
444,,,,,,,,4.00106669,18506.55,Germany-Bitcoin
445,,,,,,,,4.001996257,18547.88327,Germany-Bitcoin
446,,,,,,,,4.002905393,18589.21655,Germany-Bitcoin
447,,,,,,,,4.003794038,18630.54982,Germany-Bitcoin
448,,,,,,,,4.004662134,18671.88309,Germany-Bitcoin
449,,,,,,,,4.005509622,18713.21637,Germany-Bitcoin
450,,,,,,,,4.006336447,18754.54964,Germany-Bitcoin
451,,,,,,,,4.007142552,18795.88291,Germany-Bitcoin
452,,,,,,,,4.007927883,18837.21619,Germany-Bitcoin
453,,,,,,,,4.008692388,18878.54946,Germany-Bitcoin
454,,,,,,,,4.009436012,18919.88273,Germany-Bitcoin
455,,,,,,,,4.010158707,18961.21601,Germany-Bitcoin
456,,,,,,,,4.01086042,19002.54928,Germany-Bitcoin
457,,,,,,,,4.011541104,19043.88255,Germany-Bitcoin
458,,,,,,,,4.01220071,19085.21583,Germany-Bitcoin
459,,,,,,,,4.01283919,19126.5491,Germany-Bitcoin
460,,,,,,,,4.0134565,19167.88237,Germany-Bitcoin
461,,,,,,,,4.014052594,19209.21565,Germany-Bitcoin
462,,,,,,,,4.014627429,19250.54892,Germany-Bitcoin
463,,,,,,,,4.015180962,19291.88219,Germany-Bitcoin
464,,,,,,,,4.01571315,19333.21547,Germany-Bitcoin
465,,,,,,,,4.016223954,19374.54874,Germany-Bitcoin
466,,,,,,,,4.016713335,19415.88201,Germany-Bitcoin
467,,,,,,,,4.017181252,19457.21529,Germany-Bitcoin
468,,,,,,,,4.01762767,19498.54856,Germany-Bitcoin
469,,,,,,,,4.018052551,19539.88183,Germany-Bitcoin
470,,,,,,,,4.018455861,19581.21511,Germany-Bitcoin
471,,,,,,,,4.018837565,19622.54838,Germany-Bitcoin
472,,,,,,,,4.019197631,19663.88165,Germany-Bitcoin
473,,,,,,,,4.019536025,19705.21492,Germany-Bitcoin
474,,,,,,,,4.019852717,19746.5482,Germany-Bitcoin
475,,,,,,,,4.020147677,19787.88147,Germany-Bitcoin
476,,,,,,,,4.020420876,19829.21474,Germany-Bitcoin
477,,,,,,,,4.020672287,19870.54802,Germany-Bitcoin
478,,,,,,,,4.020901882,19911.88129,Germany-Bitcoin
479,,,,,,,,4.021109635,19953.21456,Germany-Bitcoin
480,,,,,,,,4.021295523,19994.54784,Germany-Bitcoin
481,,,,,,,,4.021459521,20035.88111,Germany-Bitcoin
482,,,,,,,,4.021601608,20077.21438,Germany-Bitcoin
483,,,,,,,,4.02172176,20118.54766,Germany-Bitcoin
484,,,,,,,,4.021819959,20159.88093,Germany-Bitcoin
485,,,,,,,,4.021896185,20201.2142,Germany-Bitcoin
486,,,,,,,,4.021950419,20242.54748,Germany-Bitcoin
487,,,,,,,,4.021982644,20283.88075,Germany-Bitcoin
488,,,,,,,,4.021992845,20325.21402,Germany-Bitcoin
489,,,,,,,,4.021981005,20366.5473,Germany-Bitcoin
490,,,,,,,,4.021947112,20407.88057,Germany-Bitcoin
491,,,,,,,,4.021891152,20449.21384,Germany-Bitcoin
492,,,,,,,,4.021813113,20490.54712,Germany-Bitcoin
493,,,,,,,,4.021712984,20531.88039,Germany-Bitcoin
494,,,,,,,,4.021590756,20573.21366,Germany-Bitcoin
495,,,,,,,,4.02144642,20614.54694,Germany-Bitcoin
496,,,,,,,,4.021279968,20655.88021,Germany-Bitcoin
497,,,,,,,,4.021091393,20697.21348,Germany-Bitcoin
498,,,,,,,,4.020880691,20738.54676,Germany-Bitcoin
499,,,,,,,,4.020647857,20779.88003,Germany-Bitcoin
500,,,,,,,,4.020392887,20821.2133,Germany-Bitcoin
501,,,,,,,,4.020115779,20862.54658,Germany-Bitcoin
502,,,,,,,,4.019816531,20903.87985,Germany-Bitcoin
503,,,,,,,,4.019495145,20945.21312,Germany-Bitcoin
504,,,,,,,,4.019151619,20986.5464,Germany-Bitcoin
505,,,,,,,,4.018785957,21027.87967,Germany-Bitcoin
506,,,,,,,,4.018398162,21069.21294,Germany-Bitcoin
507,,,,,,,,4.017988237,21110.54622,Germany-Bitcoin
508,,,,,,,,4.017556187,21151.87949,Germany-Bitcoin
509,,,,,,,,4.017102019,21193.21276,Germany-Bitcoin
510,,,,,,,,4.01662574,21234.54604,Germany-Bitcoin
511,,,,,,,,4.016127358,21275.87931,Germany-Bitcoin
512,,,,,,,,4.015606883,21317.21258,Germany-Bitcoin
513,,,,,,,,4.015064324,21358.54586,Germany-Bitcoin
514,,,,,,,,4.014499695,21399.87913,Germany-Bitcoin
515,,,,,,,,4.013913006,21441.2124,Germany-Bitcoin
516,,,,,,,,4.013304273,21482.54568,Germany-Bitcoin
517,,,,,,,,4.012673508,21523.87895,Germany-Bitcoin
518,,,,,,,,4.012020729,21565.21222,Germany-Bitcoin
519,,,,,,,,4.011345952,21606.5455,Germany-Bitcoin
520,,,,,,,,4.010649195,21647.87877,Germany-Bitcoin
521,,,,,,,,4.009930477,21689.21204,Germany-Bitcoin
522,,,,,,,,4.009189817,21730.54532,Germany-Bitcoin
523,,,,,,,,4.008427238,21771.87859,Germany-Bitcoin
524,,,,,,,,4.00764276,21813.21186,Germany-Bitcoin
525,,,,,,,,4.006836408,21854.54514,Germany-Bitcoin
526,,,,,,,,4.006008205,21895.87841,Germany-Bitcoin
527,,,,,,,,4.005158177,21937.21168,Germany-Bitcoin
528,,,,,,,,4.00428635,21978.54495,Germany-Bitcoin
529,,,,,,,,4.003392752,22019.87823,Germany-Bitcoin
530,,,,,,,,4.002477411,22061.2115,Germany-Bitcoin
531,,,,,,,,4.001540356,22102.54477,Germany-Bitcoin
532,,,,,,,,4.000581619,22143.87805,Germany-Bitcoin
